checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,custom validation schema,parent_id,map type,sort weight,external id,comment,versioned_object_id,mnemonic,from_concept_id,to_concept_id,to_source_id,from_source_id,from concept code,from concept name,from source url,from source version,to concept code,to concept name,to source url,to source version, counted, index
{},622210,View,2022-09-01T21:08:00.058001+00:00,2022-09-02T03:21:02.860760+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87536/,622210,False,False,False,,10,SAME-AS,,d419669e-494c-4418-911c-b77a7ed2b0bd,,622210,87536,195508,,11,10,30978,tetrabenazine adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292376008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622211,View,2022-09-01T21:08:00.060089+00:00,2022-09-02T03:21:02.876359+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87532/,622211,False,False,False,,10,SAME-AS,,9c5aa172-8ee1-4f1f-90fd-61a875d05e93,,622211,87532,195515,,11,10,34751,intentional glucagon poisoning,/orgs/MOH-KENYA/sources/nhdd/,,291800006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308261,View,2023-02-05T22:43:47.399174+00:00,2023-02-05T22:43:47.406407+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229504/,1308261,False,False,False,,10,SAME-AS,,a1e7c0ac-796f-4f7c-b8d7-9480a51defec,,1308261,229504,454280,454280,10,10,53612,Binimetinib,/orgs/MOH-KENYA/sources/nhdd/,,53612,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308263,View,2023-02-05T22:43:47.554182+00:00,2023-02-05T22:43:47.561383+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229505/,1308263,False,False,False,,10,SAME-AS,,ad2e5a06-437b-44c8-ab25-675b17d52185,,1308263,229505,454280,,34,10,53612,Binimetinib,/orgs/MOH-KENYA/sources/nhdd/,,2049122,,/orgs/NLM/sources/RxNORM/,,True,True
{},635770,View,2022-09-01T21:09:02.150411+00:00,2022-09-02T03:21:02.897922+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94312/,635770,False,False,False,,10,SAME-AS,,ed46af71-564d-498a-83ea-8d3668362d7f,,635770,94312,199493,,11,10,31002,tendinitis of finger,/orgs/MOH-KENYA/sources/nhdd/,,423226005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626290,View,2022-09-01T21:08:19.468138+00:00,2022-09-02T03:21:02.961342+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89572/,626290,False,False,False,,10,SAME-AS,,d88380d9-e361-4ee0-821d-edbf6c674783,,626290,89572,196765,,11,10,39246,accidental metoclopramide overdose,/orgs/MOH-KENYA/sources/nhdd/,,295424000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308265,View,2023-02-05T22:43:47.698822+00:00,2023-02-05T22:43:47.706027+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229506/,1308265,False,False,False,,10,SAME-AS,,54851239-2671-4a9c-bcb0-4271ae4a8705,,1308265,229506,454280,,11,10,53612,Binimetinib,/orgs/MOH-KENYA/sources/nhdd/,,774862002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635773,View,2022-09-01T21:09:02.167922+00:00,2022-09-02T03:21:02.976129+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94313/,635773,False,False,False,,10,SAME-AS,,99e1a750-2477-42f3-9f06-d81c33c89ad2,,635773,94313,199521,,11,10,40697,Dual Sensory Impairment,/orgs/MOH-KENYA/sources/nhdd/,,433147009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308267,View,2023-02-05T22:43:47.841833+00:00,2023-02-05T22:43:47.849361+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229507/,1308267,False,False,False,,10,SAME-AS,,a61b5c1d-17bf-480f-907a-cad75d2a1d57,,1308267,229507,454280,421916,7,10,53612,Binimetinib,/orgs/MOH-KENYA/sources/nhdd/,,167483,Binimetinib,/orgs/CIEL/sources/CIEL/,,True,True
{},1308269,View,2023-02-05T22:43:48.546628+00:00,2023-02-05T22:43:48.553951+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229508/,1308269,False,False,False,,10,SAME-AS,,473de2fe-d9b0-49b3-9649-8ca7766feb64,,1308269,229508,454282,454282,10,10,53613,Suppressed,/orgs/MOH-KENYA/sources/nhdd/,,53613,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308271,View,2023-02-05T22:43:48.713596+00:00,2023-02-05T22:43:48.721458+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229509/,1308271,False,False,False,,10,SAME-AS,,26068be5-b7a9-4a63-a0d8-7563de15430a,,1308271,229509,454282,,11,10,53613,Suppressed,/orgs/MOH-KENYA/sources/nhdd/,,245780008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308273,View,2023-02-05T22:43:48.878736+00:00,2023-02-05T22:43:48.886055+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229510/,1308273,False,False,False,,10,SAME-AS,,13f3ade9-491f-46ee-a6e7-3e1c313de3a1,,1308273,229510,454282,421928,7,10,53613,Suppressed,/orgs/MOH-KENYA/sources/nhdd/,,167484,Suppressed,/orgs/CIEL/sources/CIEL/,,True,True
{},626294,View,2022-09-01T21:08:19.489110+00:00,2022-09-02T03:21:03.072613+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89574/,626294,False,False,False,,10,SAME-AS,,bb016093-ff54-4c36-b8de-e772bcd5b522,,626294,89574,196725,,11,10,36377,Claw Toe (Acquired),/orgs/MOH-KENYA/sources/nhdd/,,86380000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622217,View,2022-09-01T21:08:00.069113+00:00,2022-09-02T03:21:03.118999+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87537/,622217,False,False,False,,10,SAME-AS,,db791e68-001e-4ac1-909d-304b520b1fb5,,622217,87537,195492,,11,10,32774,Tensor Tympani Induced Tinnitus,/orgs/MOH-KENYA/sources/nhdd/,,232320003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639489,View,2022-09-01T21:09:18.763300+00:00,2022-09-02T03:21:03.133378+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96171/,639489,False,False,False,,10,SAME-AS,,5cb8fd09-c8c2-4dec-8b14-1cf4fce4f6c6,,639489,96171,200557,,11,10,39632,accidental butriptyline poisoning,/orgs/MOH-KENYA/sources/nhdd/,,290815000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308275,View,2023-02-05T22:43:49.599357+00:00,2023-02-05T22:43:49.606481+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229511/,1308275,False,False,False,,10,SAME-AS,,015c3ae4-83e0-4857-95d1-e1cfe11d9218,,1308275,229511,454284,,11,10,53614,Unsuppressed,/orgs/MOH-KENYA/sources/nhdd/,,19032002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308277,View,2023-02-05T22:43:49.746188+00:00,2023-02-05T22:43:49.752638+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229512/,1308277,False,False,False,,10,SAME-AS,,19526b0a-33ce-461c-a07f-176f521ac155,,1308277,229512,454284,454284,10,10,53614,Unsuppressed,/orgs/MOH-KENYA/sources/nhdd/,,53614,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},639490,View,2022-09-01T21:09:18.764248+00:00,2022-09-02T03:21:03.194544+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96173/,639490,False,False,False,,10,SAME-AS,,23fc209d-32dd-4354-bdb9-288d3385fbd6,,639490,96173,200554,,11,10,40885,Family History of Multiple Myeloma,/orgs/MOH-KENYA/sources/nhdd/,,434462008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622221,View,2022-09-01T21:08:00.087387+00:00,2022-09-02T03:21:03.209132+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87539/,622221,False,False,False,,10,SAME-AS,,6da6bf7e-25d0-4189-82a7-ae2096263a5c,,622221,87539,195559,,11,10,34033,left hemiplegia,/orgs/MOH-KENYA/sources/nhdd/,,278285008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308279,View,2023-02-05T22:43:49.913875+00:00,2023-02-05T22:43:49.921016+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229513/,1308279,False,False,False,,10,SAME-AS,,cd809527-4691-4a46-8068-f9c557a8ba78,,1308279,229513,454284,421908,7,10,53614,Unsuppressed,/orgs/MOH-KENYA/sources/nhdd/,,167485,Unsuppressed,/orgs/CIEL/sources/CIEL/,,True,True
{},626301,View,2022-09-01T21:08:19.529894+00:00,2022-09-02T03:21:03.270091+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89578/,626301,False,False,False,,10,SAME-AS,,fb10574d-5ed9-4e3a-afbb-4327c38eef23,,626301,89578,196733,,11,10,29559,Slipping of Tendon,/orgs/MOH-KENYA/sources/nhdd/,,250135007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643831,View,2022-09-01T21:09:38.819950+00:00,2022-09-02T03:21:03.300828+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98343/,643831,False,False,False,,10,SAME-AS,,65f2a7e8-d189-4bdf-9892-9debfb8ded98,,643831,98343,201724,,11,10,43023,Laryngitis,/orgs/MOH-KENYA/sources/nhdd/,,45913009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308281,View,2023-02-05T22:43:50.524733+00:00,2023-02-05T22:43:50.532588+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229514/,1308281,False,False,False,,10,SAME-AS,,38806a95-320c-4628-bdb7-06e31ccc63ca,,1308281,229514,454286,454286,10,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,53615,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},626304,View,2022-09-01T21:08:19.544134+00:00,2022-09-02T03:21:03.342683+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89579/,626304,False,False,False,,10,SAME-AS,,a8785071-d870-4544-a10f-bd9e9fd15212,,626304,89579,196770,,11,10,29380,"uterus, postnatal physical exam",/orgs/MOH-KENYA/sources/nhdd/,,366301005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308283,View,2023-02-05T22:43:50.718413+00:00,2023-02-05T22:43:50.725944+00:00,1,1,True,{'sort_weight': 8237},/orgs/MOH-KENYA/sources/nhdd/mappings/229515/,1308283,False,False,False,,10,Q-AND-A,,c654c718-b247-4e44-afa4-8af6b930705c,,1308283,229515,454286,454282,10,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,53613,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308285,View,2023-02-05T22:43:50.921660+00:00,2023-02-05T22:43:50.928676+00:00,1,1,True,{'sort_weight': 8236},/orgs/MOH-KENYA/sources/nhdd/mappings/229516/,1308285,False,False,False,,10,Q-AND-A,,1da79ce0-c5aa-4795-ba31-938b19e0e44d,,1308285,229516,454286,454284,10,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,53614,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},635788,View,2022-09-01T21:09:02.276242+00:00,2022-09-02T03:21:03.358164+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94320/,635788,False,False,False,,10,SAME-AS,,29959592-41e9-4f57-aee4-fb2f64217d56,,635788,94320,199401,,11,10,28864,Senile Tremor,/orgs/MOH-KENYA/sources/nhdd/,,112109002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626306,View,2022-09-01T21:08:19.562551+00:00,2022-09-02T03:21:03.404718+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89581/,626306,False,False,False,,10,SAME-AS,,02bdf84e-243c-4f47-b581-fec549f9eb55,,626306,89581,196614,,11,10,33139,Toxic Gastroenteritis,/orgs/MOH-KENYA/sources/nhdd/,,71583005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308287,View,2023-02-05T22:43:51.125214+00:00,2023-02-05T22:43:51.132331+00:00,1,1,True,{'sort_weight': 8235},/orgs/MOH-KENYA/sources/nhdd/mappings/229517/,1308287,False,False,False,,10,Q-AND-A,,2d743569-457b-4178-9433-0d9ed570b12c,,1308287,229517,454286,241344,10,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,49285,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308289,View,2023-02-05T22:43:51.341316+00:00,2023-02-05T22:43:51.349175+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229518/,1308289,False,False,False,,10,NARROWER-THAN,,94b79900-e69d-4b5f-863f-41b85821a286,,1308289,229518,454286,,11,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,18316001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635789,View,2022-09-01T21:09:02.277611+00:00,2022-09-02T03:21:03.419934+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94321/,635789,False,False,False,,10,SAME-AS,,4ca2011d-97d1-468b-b5e8-82ed832e3ffb,,635789,94321,199525,,11,10,30463,Strabismus in Neuromuscular Disorder,/orgs/MOH-KENYA/sources/nhdd/,,111532006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631138,View,2022-09-01T21:08:41.215909+00:00,2022-09-02T03:21:03.449261+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91996/,631138,False,False,False,,10,SAME-AS,,c3c08bd0-4ae5-41bc-a67f-665130921c61,,631138,91996,198149,,11,10,35484,"hypoadrenocorticism, hypoparathyroidism and superficial moniliasis",/orgs/MOH-KENYA/sources/nhdd/,,11244009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635790,View,2022-09-01T21:09:02.287281+00:00,2022-09-02T03:21:03.465051+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94322/,635790,False,False,False,,10,SAME-AS,,88e0935b-a6bb-4a55-9880-e9b6287d051d,,635790,94322,199478,,11,10,41233,Furuncle of Skin and Subcutaneous Tissue,/orgs/MOH-KENYA/sources/nhdd/,,112650006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622233,View,2022-09-01T21:08:00.122948+00:00,2022-09-02T03:21:03.515300+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87544/,622233,False,False,False,,10,SAME-AS,,4d5ce4d7-5b9f-49ab-8ac5-aa3bab66a532,,622233,87544,195521,,11,10,33134,neoplasm of uncertain or unknown behavior of mediastinum,/orgs/MOH-KENYA/sources/nhdd/,,94931004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631139,View,2022-09-01T21:08:41.222641+00:00,2022-09-02T03:21:03.530743+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91997/,631139,False,False,False,,10,SAME-AS,,660cf8dd-d870-4225-8dce-7b31bd8c9574,,631139,91997,198181,,11,10,29922,Splitting of Urinary Stream,/orgs/MOH-KENYA/sources/nhdd/,,28490008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308291,View,2023-02-05T22:43:51.536184+00:00,2023-02-05T22:43:51.544264+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229519/,1308291,False,False,False,,10,SAME-AS,,e2c61f2a-7e6b-4435-bbd8-4e655758d759,,1308291,229519,454286,421819,7,10,53615,HIV viral replication status,/orgs/MOH-KENYA/sources/nhdd/,,167486,HIV viral replication status,/orgs/CIEL/sources/CIEL/,,True,True
{},1308293,View,2023-02-05T22:43:52.064360+00:00,2023-02-05T22:43:52.071992+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229520/,1308293,False,False,False,,10,SAME-AS,,860ec265-2daa-4def-bbf7-7f0be5d71624,,1308293,229520,454288,454288,10,10,53616,Blinatumomab,/orgs/MOH-KENYA/sources/nhdd/,,53616,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308295,View,2023-02-05T22:43:52.221812+00:00,2023-02-05T22:43:52.229600+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229521/,1308295,False,False,False,,10,SAME-AS,,829f1369-4b14-492c-a3c9-09acd6ec07e5,,1308295,229521,454288,,34,10,53616,Blinatumomab,/orgs/MOH-KENYA/sources/nhdd/,,1597258,,/orgs/NLM/sources/RxNORM/,,True,True
{},635794,View,2022-09-01T21:09:02.309235+00:00,2022-09-02T03:21:03.602594+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94325/,635794,False,False,False,,10,SAME-AS,,76741be7-79ed-45bb-b787-5b0a1b24ba2e,,635794,94325,199501,,11,10,34593,intentional methotrimeprazine overdose,/orgs/MOH-KENYA/sources/nhdd/,,296207003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},858211,View,2022-09-01T22:32:36.204910+00:00,2022-09-02T03:21:03.643724+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/205531/,858211,False,False,False,,10,NARROWER-THAN,,ca3c4a19-a8c3-4163-8656-6f78eaaf7086,,858211,205531,165984,,11,10,20526,Hydronephrosis grading,/orgs/MOH-KENYA/sources/nhdd/,,43064006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626318,View,2022-09-01T21:08:19.636148+00:00,2022-09-02T03:21:03.651127+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89585/,626318,False,False,False,,10,SAME-AS,,a1e24d07-d747-439c-9074-f9bf60d48de6,,626318,89585,196737,,11,10,37455,congenital anomaly of pulmonary vein,/orgs/MOH-KENYA/sources/nhdd/,,111322000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622238,View,2022-09-01T21:08:00.145893+00:00,2022-09-02T03:21:03.688097+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87547/,622238,False,False,False,,10,SAME-AS,,c0e2b4c0-e705-48da-92a0-9df01b5fb2c2,,622238,87547,195561,,11,10,36730,doxorubicin overdose of undetermined intent,/orgs/MOH-KENYA/sources/nhdd/,,295687001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308297,View,2023-02-05T22:43:52.373971+00:00,2023-02-05T22:43:52.382862+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229522/,1308297,False,False,False,,10,SAME-AS,,f8cdc954-b9ff-4cb8-8fbb-8f7cea661824,,1308297,229522,454288,,11,10,53616,Blinatumomab,/orgs/MOH-KENYA/sources/nhdd/,,778531003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308299,View,2023-02-05T22:43:52.529700+00:00,2023-02-05T22:43:52.539776+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229523/,1308299,False,False,False,,10,SAME-AS,,eb377ef0-7bd0-4587-881d-a337a18a38c3,,1308299,229523,454288,421815,7,10,53616,Blinatumomab,/orgs/MOH-KENYA/sources/nhdd/,,167487,Blinatumomab,/orgs/CIEL/sources/CIEL/,,True,True
{},1308301,View,2023-02-05T22:43:53.019253+00:00,2023-02-05T22:43:53.026417+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229524/,1308301,False,False,False,,10,SAME-AS,,e1535a86-284d-4e22-988c-0f010014224e,,1308301,229524,454290,454290,10,10,53617,Bortezomib,/orgs/MOH-KENYA/sources/nhdd/,,53617,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},635797,View,2022-09-01T21:09:02.314686+00:00,2022-09-02T03:21:03.702984+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94327/,635797,False,False,False,,10,SAME-AS,,4e5d6778-5c75-4a09-9fb6-ea5e21a440d8,,635797,94327,199526,,11,10,40878,Family History of Osteopenia,/orgs/MOH-KENYA/sources/nhdd/,,430716009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639503,View,2022-09-01T21:09:18.836626+00:00,2022-09-02T03:21:03.717942+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96180/,639503,False,False,False,,10,SAME-AS,,183189b8-13e3-485a-8e6b-8e3a11c910d2,,639503,96180,200501,,11,10,34600,Urethral Stricture due to Schistosomiasis,/orgs/MOH-KENYA/sources/nhdd/,,1723008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626320,View,2022-09-01T21:08:19.641119+00:00,2022-09-02T03:21:03.746162+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89587/,626320,False,False,False,,10,SAME-AS,,ee617ca5-c909-4c67-ae77-c438eb10cf1c,,626320,89587,196776,,11,10,33679,malnutrition-related diabetes mellitus with multiple complications,/orgs/MOH-KENYA/sources/nhdd/,,190411003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308303,View,2023-02-05T22:43:53.175095+00:00,2023-02-05T22:43:53.181812+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229525/,1308303,False,False,False,,10,SAME-AS,,d3f01c3d-c8b7-4608-af30-fe069ca9a9f6,,1308303,229525,454290,,11,10,53617,Bortezomib,/orgs/MOH-KENYA/sources/nhdd/,,774890003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631150,View,2022-09-01T21:08:41.276811+00:00,2022-09-02T03:21:03.760670+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92002/,631150,False,False,False,,10,SAME-AS,,01e72454-da66-4d9c-ad53-341ea1724f5b,,631150,92002,198118,,11,10,40511,Entanglement of Cords of Twins in Monoamniotic Sac,/orgs/MOH-KENYA/sources/nhdd/,,89244003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626321,View,2022-09-01T21:08:19.641947+00:00,2022-09-02T03:21:03.775110+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89588/,626321,False,False,False,,10,SAME-AS,,18aa91d1-dc4e-4b85-b6c4-a11eec43d74f,,626321,89588,196702,,11,10,38887,Congenital Anomaly of Upper Alimentary Tract,/orgs/MOH-KENYA/sources/nhdd/,,95470009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641960,View,2022-09-01T21:09:29.835838+00:00,2022-09-02T03:21:03.796580+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97408/,641960,False,False,False,,10,SAME-AS,,65e1d343-4894-439a-a0e0-4a62b8ac5acf,,641960,97408,201276,,11,10,35505,hyperacute rejection of lung transplant,/orgs/MOH-KENYA/sources/nhdd/,,432774005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308305,View,2023-02-05T22:43:53.316186+00:00,2023-02-05T22:43:53.322597+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229526/,1308305,False,False,False,,10,SAME-AS,,80ba75f5-9339-41c9-98db-7105258db590,,1308305,229526,454290,,34,10,53617,Bortezomib,/orgs/MOH-KENYA/sources/nhdd/,,358258,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308307,View,2023-02-05T22:43:53.462229+00:00,2023-02-05T22:43:53.469364+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229527/,1308307,False,False,False,,10,SAME-AS,,a7cf73a7-a922-48ff-ac28-39a5637f7855,,1308307,229527,454290,421818,7,10,53617,Bortezomib,/orgs/MOH-KENYA/sources/nhdd/,,167488,Bortezomib,/orgs/CIEL/sources/CIEL/,,True,True
{},622249,View,2022-09-01T21:08:00.212874+00:00,2022-09-02T03:21:03.843267+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87551/,622249,False,False,False,,10,SAME-AS,,c20d1b79-51a2-46eb-8196-3d5a9e21ccfd,,622249,87551,195519,,11,10,36907,Aleukemic Myeloid Leukemia,/orgs/MOH-KENYA/sources/nhdd/,,188741003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696602,View,2022-09-01T21:13:38.482898+00:00,2022-09-02T03:21:03.854000+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124727/,696602,False,False,False,,10,SAME-AS,,3416687c-33e5-4fba-9a88-e83f71f2919a,,696602,124727,216785,,11,10,31472,sequelae of unspecified injury of head,/orgs/MOH-KENYA/sources/nhdd/,,285234008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626325,View,2022-09-01T21:08:19.666002+00:00,2022-09-02T03:21:03.888642+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89590/,626325,False,False,False,,10,SAME-AS,,03067e91-5440-419e-aa4d-78bab85667fc,,626325,89590,196778,,11,10,32603,oxazepam adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,292357006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631156,View,2022-09-01T21:08:41.313991+00:00,2022-09-02T03:21:03.904133+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92005/,631156,False,False,False,,10,SAME-AS,,5ac6ed4c-370d-4434-ba14-2a856453d0b8,,631156,92005,198075,,11,10,33147,Toxic Maculopathy,/orgs/MOH-KENYA/sources/nhdd/,,44115007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641963,View,2022-09-01T21:09:29.841223+00:00,2022-09-02T03:21:03.918534+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97409/,641963,False,False,False,,10,SAME-AS,,fddf0ab2-cd3d-4732-b123-ae4828c02626,,641963,97409,201136,,11,10,34429,Unspecified Interstitial Keratitis,/orgs/MOH-KENYA/sources/nhdd/,,1763009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308309,View,2023-02-05T22:43:53.950973+00:00,2023-02-05T22:43:53.958791+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229528/,1308309,False,False,False,,10,SAME-AS,,d7907b5d-fbaf-4141-89b9-20664bae2f8e,,1308309,229528,454292,,11,10,53618,Bosutinib,/orgs/MOH-KENYA/sources/nhdd/,,774892006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308311,View,2023-02-05T22:43:54.101931+00:00,2023-02-05T22:43:54.109176+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229529/,1308311,False,False,False,,10,SAME-AS,,87b6199b-2a8c-45ad-9562-966acbab3a2e,,1308311,229529,454292,454292,10,10,53618,Bosutinib,/orgs/MOH-KENYA/sources/nhdd/,,53618,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308313,View,2023-02-05T22:43:54.259646+00:00,2023-02-05T22:43:54.266813+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229530/,1308313,False,False,False,,10,SAME-AS,,622a6ab5-d0e5-4189-b862-c8915332edc4,,1308313,229530,454292,,34,10,53618,Bosutinib,/orgs/MOH-KENYA/sources/nhdd/,,1307619,,/orgs/NLM/sources/RxNORM/,,True,True
